pt,eta,phi,particle_type,event_id
1.70692,2.02912,2.85866,tau,273206142
1.41091,0.609852,-1.39277,tau,273206142
1.24319,-1.60215,0.95384,tau,273206142
1.20189,-2.20275,0.393945,tau,273206142
4.48507,1.72908,0.520096,tau,273206142
1.53113,-1.6911,-2.11545,tau,273206142
0.664432,1.08655,0.852342,tau,273206142
1.86355,0.901611,-2.38968,tau,273206142
1.606,1.36201,1.46827,tau,273206142
2.96305,1.02004,2.84937,tau,273206142
1.34723,-2.33997,-2.66878,tau,273206142
2.33092,-1.14035,0.375058,tau,273206142
3.2128,-0.995898,-0.0893003,tau,273206142
3.22569,-1.78417,-0.711321,tau,273206142
0.739475,2.34316,0.342096,tau,273206142
1.52951,-0.308766,-1.7463,tau,273206142
26.0423,-0.518894,3.12348,photon,273206142
3.22569,-1.78417,-0.711321,muon,273206142
1.19224,-2.10982,-2.20808,muon,273206142
6.33592,-0.513289,-3.13742,track,273206142
0.919771,0.112702,-3.06959,track,273206142
0.868224,1.19759,-3.05108,track,273206142
23.2888,-0.49924,-3.10602,track,273206142
1.37229,0.266668,-3.12236,track,273206142
1.82369,-0.257772,-3.0999,track,273206142
1.00038,-0.538857,-2.98764,track,273206142
1.43751,-1.17579,-2.95159,track,273206142
1.34903,1.22809,-2.87599,track,273206142
2.72024,0.228204,-2.88181,track,273206142
1.2278,0.106582,-2.82366,track,273206142
1.16196,-0.938582,-2.54917,track,273206142
1.22122,-0.580822,-2.49629,track,273206142
1.13142,0.477719,-2.52377,track,273206142
1.86355,0.901611,-2.38968,track,273206142
0.811151,-0.302191,-2.29013,track,273206142
0.846684,0.534517,-2.24863,track,273206142
1.53113,-1.6911,-2.11545,track,273206142
0.860621,1.30097,-1.98549,track,273206142
1.52951,-0.308766,-1.7463,track,273206142
0.912483,1.26654,-1.65725,track,273206142
1.14606,-1.09096,-1.55442,track,273206142
0.819451,0.932318,-1.53745,track,273206142
1.41091,0.609852,-1.39277,track,273206142
0.825164,0.124554,-1.3516,track,273206142
1.76862,-1.39943,-1.22296,track,273206142
2.18281,-0.942876,-1.16218,track,273206142
0.846379,-0.512286,-1.01815,track,273206142
5.39141,-0.891872,-1.04636,track,273206142
1.32572,1.40722,-0.97128,track,273206142
0.843338,1.20048,-1.01372,track,273206142
0.901298,0.57521,-0.962605,track,273206142
0.876153,-0.887145,-0.833778,track,273206142
6.03043,-0.616294,-0.813684,track,273206142
11.9203,-0.566193,-0.784531,track,273206142
1.21716,0.737913,-0.78888,track,273206142
3.99705,0.992425,-0.55656,track,273206142
1.1083,-1.17701,-0.572511,track,273206142
1.1534,-0.639938,-0.481737,track,273206142
0.839554,-0.197888,-0.368728,track,273206142
1.35888,-1.58909,-0.363028,track,273206142
1.19057,0.765956,-0.396968,track,273206142
2.24567,2.04714,-0.363189,track,273206142
1.15351,0.530591,-0.273926,track,273206142
1.0734,0.470544,-0.234676,track,273206142
1.76658,-1.83315,-0.205156,track,273206142
1.15043,-1.60918,-0.184101,track,273206142
6.39567,0.0988087,-0.0459142,track,273206142
0.975876,0.185565,0.00651516,track,273206142
1.11672,2.04734,0.0255145,track,273206142
0.765596,1.27523,0.325573,track,273206142
0.981081,-2.06692,0.317288,track,273206142
1.13168,-1.08018,0.346704,track,273206142
1.01216,0.507576,0.308522,track,273206142
1.0108,-1.37865,0.539316,track,273206142
1.03981,0.570529,0.56513,track,273206142
1.1931,1.92311,0.597715,track,273206142
0.906006,0.141881,0.63424,track,273206142
1.9129,-0.32398,0.692233,track,273206142
1.03492,-0.225246,0.664395,track,273206142
5.64377,0.166824,0.718588,track,273206142
1.67155,0.594182,0.77014,track,273206142
1.18244,0.249144,0.83257,track,273206142
1.32061,-0.461411,0.882896,track,273206142
1.24319,-1.60215,0.95384,track,273206142
0.741919,-1.27296,1.11825,track,273206142
0.970827,0.0757284,1.09803,track,273206142
1.1304,0.754128,1.28172,track,273206142
2.16022,-2.08822,1.26824,track,273206142
1.36522,1.04694,1.3501,track,273206142
1.18927,0.473417,1.34957,track,273206142
3.75101,0.173256,1.40867,track,273206142
1.1056,0.435932,1.4334,track,273206142
1.606,1.36201,1.46827,track,273206142
0.996793,-1.65443,1.55437,track,273206142
1.37464,-0.685649,1.65605,track,273206142
1.02873,-0.367104,1.60916,track,273206142
1.43654,-1.03504,1.63069,track,273206142
1.32117,1.08952,1.64484,track,273206142
1.15711,1.26824,1.78558,track,273206142
0.946896,0.648018,1.76062,track,273206142
1.56077,1.14316,1.81351,track,273206142
0.743467,1.21168,2.0877,track,273206142
0.828538,-0.241899,2.14782,track,273206142
1.19791,0.778245,2.07474,track,273206142
1.03601,-0.88723,2.15757,track,273206142
0.79008,0.422137,2.16925,track,273206142
1.02863,-0.559415,2.24249,track,273206142
0.88081,1.24384,2.25082,track,273206142
1.44291,0.393603,2.36666,track,273206142
0.907603,0.176237,2.52989,track,273206142
1.11869,-1.13257,2.62052,track,273206142
1.355,0.32211,2.63858,track,273206142
4.15628,-1.29253,2.60262,track,273206142
1.80614,-1.40464,2.68909,track,273206142
5.62438,0.435656,2.67865,track,273206142
0.790372,-0.0466876,2.76153,track,273206142
1.01533,-1.14053,2.67828,track,273206142
1.06992,-0.34687,2.79154,track,273206142
1.44671,-1.34719,2.81028,track,273206142
1.57565,-1.35539,2.81744,track,273206142
1.19291,-1.14545,2.8869,track,273206142
1.53368,-1.23183,2.83224,track,273206142
0.790635,0.457382,2.81298,track,273206142
1.17534,1.6637,2.96531,track,273206142
1.24958,-1.15505,2.89476,track,273206142
0.838037,1.1313,3.00956,track,273206142
1.55097,0.12718,2.99907,track,273206142
0.876161,0.242272,2.93102,track,273206142
0.871321,0.706229,-3.13279,track,273206142
1.81378,0.44196,3.13635,track,273206142
10.3246,-0.482841,3.13487,track,273206142
13.4931,-0.483577,-3.1403,track,273206142
1.48562,2.29438,-0.233142,track,273206142
1.19224,-2.10982,-2.20808,track,273206142
1.50985,-2.46102,-2.01675,track,273206142
1.20189,-2.20275,0.393945,track,273206142
1.04924,-2.34378,0.837992,track,273206142
0.849464,-1.69454,2.37643,track,273206142
1.31043,-2.26707,2.62552,track,273206142
0.779628,-0.637612,-3.0106,track,273206142
1.48234,-0.663511,-0.8585,track,273206142
0.827576,-1.25218,-0.340764,track,273206142
18.8627,0.0348572,-0.126514,track,273206142
13.1941,0.0237033,-0.116118,track,273206142
1.13465,0.0535769,1.16179,track,273206142
1.7863,0.340783,1.24751,track,273206142
0.86013,-1.63598,2.92295,track,273206142
3.65862,-0.456348,-1.27336,track,273206142
1.67323,-0.561429,-0.978182,track,273206142
2.61611,-0.591795,-0.884835,track,273206142
3.64489,0.108832,0.728487,track,273206142
1.48298,0.106997,0.69864,track,273206142
1.70692,2.02912,2.85866,track,273206142
0.982226,-1.27172,-2.9908,track,273206142
1.06164,0.228655,-0.0547715,track,273206142
0.910595,0.354396,0.0478305,track,273206142
2.23376,-1.59841,-1.08625,track,273206142
1.49905,-1.3743,2.96259,track,273206142
1.06107,0.733175,-0.0258012,track,273206142
1.30694,-0.321403,-2.34286,track,273206142
2.96088,1.61241,0.542771,track,273206142
0.88934,-0.655358,-1.56272,track,273206142
3.22569,-1.78417,-0.711321,track,273206142
1.97939,-0.970867,0.0119487,track,273206142
3.00812,-0.444766,0.350158,track,273206142
0.904625,-1.54798,1.77011,track,273206142
1.8414,0.680562,2.50874,track,273206142
1.91422,0.98639,2.7741,track,273206142
1.43318,2.31768,-1.3586,track,273206142
1.34889,-2.33997,-2.66878,track,273206142
0.921636,-0.762021,0.255924,track,273206142
0.879477,-0.0706718,-0.46951,track,273206142
1.07482,-1.5475,2.73399,track,273206142
2.1913,1.79813,-3.0191,track,273206142
1.2204,-1.62939,0.956093,track,273206142
1.1115,-0.0248923,-2.94522,track,273206142
1.08102,-0.770935,-2.48238,track,273206142
0.92465,-0.477557,-1.78222,track,273206142
1.08686,-2.20583,1.67131,track,273206142
1.8313,2.41064,-2.4756,track,273206142
1.88729,-2.3439,2.31269,track,273206142
1.32363,-2.32173,2.29361,track,273206142
1.32551,-0.708438,-1.31987,track,273206142
15.2569,0.0516108,2.57466,track,273206142
1.07058,-1.01774,3.06836,track,273206142
0.770829,-1.27113,-0.812498,track,273206142
1.014,1.24476,-0.465335,track,273206142
1.23514,-1.05927,0.235798,track,273206142
0.914995,-0.183162,0.564862,track,273206142
2.20114,-0.22438,1.34306,track,273206142
1.62456,0.361941,1.4053,track,273206142
0.901997,0.629676,1.48728,track,273206142
1.50734,1.15838,1.75753,track,273206142
0.861936,-0.769983,2.81191,track,273206142
1.66932,1.84755,-3.1179,track,273206142
0.964967,1.47932,-0.686656,track,273206142
2.09578,-2.04865,1.54472,track,273206142
1.22566,-0.514388,-1.66747,track,273206142
0.870168,-0.652688,-1.56574,track,273206142
0.77918,-0.611897,0.517391,track,273206142
0.862431,0.274133,0.600072,track,273206142
1.32323,0.417129,0.224402,track,273206142
0.865159,0.0366562,0.86104,track,273206142
1.14859,0.0860023,1.92934,track,273206142
0.731609,0.899162,-3.03685,track,273206142
1.63362,0.10928,3.00535,track,273206142
1.06502,-0.0279548,-2.91578,track,273206142
1.24068,-1.52409,2.51342,track,273206142
0.836396,-1.6439,2.92082,track,273206142
0.926289,-1.79607,2.90968,track,273206142
1.08389,0.461114,0.871745,tau,273209470
3.50752,-0.286505,1.65707,tau,273209470
1.64493,1.6134,2.71445,tau,273209470
1.17496,-1.41169,-0.622879,tau,273209470
1.18654,0.959099,0.0390389,tau,273209470
1.66102,-0.840747,-1.54683,tau,273209470
1.1633,1.57095,-1.88624,tau,273209470
44.0868,1.4835,-2.76487,tau,273209470
43.2144,-1.75645,0.416174,tau,273209470
2.94058,-0.685978,-0.4092,tau,273209470
3.29338,1.17848,-0.899021,tau,273209470
5.9587,-0.184914,-2.58606,tau,273209470
2.43308,0.3008,-1.26602,tau,273209470
5.55045,-2.40617,0.06309,tau,273209470
5.90286,-0.750236,0.406463,tau,273209470
12.8627,-1.11634,3.13818,tau,273209470
6.1111,4.22427,-0.247036,tau,273209470
3.12728,-1.02656,1.11188,tau,273209470
3.16007,-3.0518,0.317745,tau,273209470
3.25283,-3.42904,2.36563,tau,273209470
3.28397,-3.98827,-1.66213,tau,273209470
3.36652,-1.60293,1.92978,tau,273209470
7.15782,3.78771,1.82172,tau,273209470
6.65923,1.91948,-0.852981,tau,273209470
5.25864,-2.038,-0.306306,tau,273209470
4.81053,3.65009,-2.35499,tau,273209470
4.09236,-3.00481,1.27115,tau,273209470
3.71191,-3.01503,3.06131,tau,273209470
3.76168,2.87854,1.03548,tau,273209470
5.40411,4.4186,0.524022,tau,273209470
3.84606,-3.10169,-0.669335,tau,273209470
3.52438,3.57899,-0.642015,tau,273209470
3.89339,-4.70327,0.748312,tau,273209470
3.12432,0.833861,2.24773,tau,273209470
1.55535,2.34359,-2.39407,tau,273209470
1.46763,0.0710867,-0.508143,tau,273209470
2.72593,-2.29637,1.8788,tau,273209470
0.630124,0.489677,-3.10572,tau,273209470
0.820119,1.08535,-2.29352,tau,273209470
1.15049,-0.232663,2.7142,tau,273209470
1.09454,-1.51763,-1.23275,tau,273209470
3.8258,-2.20558,-2.12032,tau,273209470
2.4388,0.505851,1.27828,tau,273209470
35.4915,-1.74494,0.401623,photon,273209470
1.23347,1.04129,-3.07935,track,273209470
0.879777,-1.22282,-3.01652,track,273209470
0.919395,-1.21838,-2.83362,track,273209470
1.5081,-0.136074,-2.90267,track,273209470
0.987227,0.677807,-2.78938,track,273209470
25.233,1.49293,-2.74905,track,273209470
10.0376,1.51124,-2.73349,track,273209470
1.34609,-0.18483,-2.73907,track,273209470
1.46806,1.69029,-2.3399,track,273209470
0.820119,1.08535,-2.29352,track,273209470
0.857388,1.47202,-1.99104,track,273209470
1.1633,1.57095,-1.88624,track,273209470
1.0136,1.31595,-1.57021,track,273209470
1.90057,-1.06154,-1.53608,track,273209470
1.19412,0.138978,-1.32579,track,273209470
1.09454,-1.51763,-1.23275,track,273209470
1.42546,1.76906,-0.965329,track,273209470
0.851043,1.06974,-0.740065,track,273209470
1.17496,-1.41169,-0.622879,track,273209470
0.764041,-1.23188,-0.578603,track,273209470
1.46763,0.0710867,-0.508143,track,273209470
0.778244,0.9983,-0.299865,track,273209470
1.19727,-0.930398,-0.147529,track,273209470
1.18654,0.959099,0.0390389,track,273209470
1.20497,-0.89551,0.25985,track,273209470
1.43427,-1.64869,0.328311,track,273209470
0.755709,1.08594,0.403576,track,273209470
9.51866,-1.83977,0.455116,track,273209470
0.801481,-1.13057,0.504281,track,273209470
1.00655,-0.667406,0.60422,track,273209470
0.946388,0.264894,0.664941,track,273209470
0.98546,0.558369,0.751949,track,273209470
1.08389,0.461114,0.871745,track,273209470
0.84535,1.26027,1.03795,track,273209470
1.5439,0.873759,1.16621,track,273209470
1.0307,-0.299718,1.43895,track,273209470
1.06147,-0.670198,1.73639,track,273209470
1.23344,-0.786343,2.16441,track,273209470
1.30478,0.558593,2.39739,track,273209470
1.15049,-0.232663,2.7142,track,273209470
1.64493,1.6134,2.71445,track,273209470
2.0325,-1.03497,2.75268,track,273209470
0.91031,-0.171926,2.78704,track,273209470
0.877239,1.08818,2.89937,track,273209470
2.73438,-1.39654,3.10063,track,273209470
1.55535,2.34359,-2.39407,track,273209470
2.04439,-2.09105,-2.16296,track,273209470
1.45075,-2.35067,-2.04151,track,273209470
0.960741,-2.0553,-1.82686,track,273209470
1.07881,-2.4453,-0.127915,track,273209470
2.70511,-2.36698,0.00720386,track,273209470
1.82541,-2.40785,0.259321,track,273209470
2.72593,-2.29637,1.8788,track,273209470
1.15331,-1.30115,-2.96363,track,273209470
1.66102,-0.840747,-1.54683,track,273209470
1.23074,-1.4746,-0.0639658,track,273209470
9.55655,-1.72189,0.453636,track,273209470
0.843629,-0.557118,0.418345,track,273209470
3.50752,-0.286505,1.65707,track,273209470
0.808328,0.251754,2.49738,track,273209470
1.28684,1.25426,-2.27154,track,273209470
0.98295,1.31082,-1.2379,track,273209470
1.28882,-0.495189,-0.739366,track,273209470
1.25963,1.5657,0.312601,track,273209470
2.4388,0.505851,1.27828,track,273209470
1.75131,0.697294,2.28384,track,273209470
1.67337,-2.23025,0.329532,track,273209470
0.810862,-1.41652,-3.01578,track,273209470
0.814467,-1.17469,-0.219894,track,273209470
0.999595,-2.19613,-2.06435,track,273209470
2.97124,-0.942586,-3.01553,track,273209470
1.64442,-1.03955,-2.81722,track,273209470
0.858577,0.489354,1.94922,track,273209470
1.35892,1.67938,-0.985677,track,273209470
1.06005,-1.51445,0.17205,track,273209470
20.8064,-1.76217,0.425483,track,273209470
1.51666,-1.89508,-0.878767,track,273209470
2.39899,-1.77426,0.171819,track,273209470
3.47623,-1.79646,0.389931,track,273209470
1.3763,-0.790304,-1.74487,track,273209470
1.1534,0.66516,-1.22074,track,273209470
0.821756,-0.488818,2.01171,track,273209470
3.77695,1.49726,-2.63573,track,273209470
1.85078,1.49289,-3.05673,track,273209470
1.00459,1.47577,3.01258,track,273209470
0.735621,1.31932,-1.77531,track,273209470
1.11755,-1.40504,-0.598194,track,273209470
3.89356,-1.71141,0.374979,track,273209470
2.35013,-1.70975,0.0301724,track,273209470
1.28988,-1.71852,1.98808,track,273209470
42.9441,-1.92035,-1.12488,electron,273215406
10.6356,-1.30833,-1.28615,tau,273215406
2.13124,1.84907,0.596861,tau,273215406
17.3687,-1.06648,1.09206,tau,273215406
1.33235,-0.943599,-1.75484,tau,273215406
0.966561,-0.709596,2.31501,tau,273215406
2.74555,-2.12966,-0.11135,tau,273215406
36.029,-1.91498,-1.08236,tau,273215406
44.4463,-1.27148,2.40938,tau,273215406
2.1329,-0.365233,-1.95392,tau,273215406
7.55495,0.535602,-1.03554,tau,273215406
2.52379,0.358414,-2.57249,tau,273215406
3.20174,0.735949,-1.9871,tau,273215406
1.6707,-2.1285,-1.98066,tau,273215406
2.29511,-1.27424,3.00978,tau,273215406
9.10561,2.93513,2.78457,tau,273215406
6.67366,-3.87467,1.30631,tau,273215406
7.99154,-3.29193,2.6938,tau,273215406
3.9093,3.86088,-0.256571,tau,273215406
6.99372,3.12377,1.37337,tau,273215406
6.80837,-3.94075,-2.73019,tau,273215406
3.59446,4.71349,1.37487,tau,273215406
6.64921,-1.10681,-0.271845,tau,273215406
9.13659,3.91213,-0.930785,tau,273215406
3.62656,-4.45166,-1.00506,tau,273215406
9.6383,-4.37982,0.270193,tau,273215406
5.96069,3.06211,-0.802958,tau,273215406
11.6142,3.77631,0.958273,tau,273215406
13.0206,-1.43706,-2.47075,tau,273215406
14.2434,-4.10806,-1.66713,tau,273215406
3.45141,3.09774,-0.0820598,tau,273215406
3.29383,3.6425,2.85927,tau,273215406
3.21663,-2.80653,-1.74225,tau,273215406
5.07189,2.98467,-1.75469,tau,273215406
3.02558,-0.243149,-2.46532,tau,273215406
4.2948,-2.94342,-0.140065,tau,273215406
4.17459,4.95139,-1.5582,tau,273215406
4.47643,-2.12282,0.657122,tau,273215406
4.48026,-2.79148,1.89451,tau,273215406
4.4895,-4.35223,2.85327,tau,273215406
4.81953,-2.7529,2.72866,tau,273215406
4.8748,4.49947,2.18952,tau,273215406
4.88169,2.4098,-1.10979,tau,273215406
5.02459,4.55981,-0.79377,tau,273215406
3.99915,-4.5627,1.1296,tau,273215406
5.10183,-2.96816,0.75603,tau,273215406
3.97651,2.97648,-2.62244,tau,273215406
4.00197,-3.6064,-0.669758,tau,273215406
5.56852,-3.37961,-1.67523,tau,273215406
4.35077,4.91567,-2.44901,tau,273215406
6.03205,4.19525,-2.88221,tau,273215406
6.05894,4.33969,0.271695,tau,273215406
6.08533,3.8862,1.64948,tau,273215406
6.46568,4.22339,-2.06063,tau,273215406
14.7208,-3.09977,-2.66086,tau,273215406
16.4701,0.983707,0.889371,tau,273215406
14.5565,2.90454,0.769356,tau,273215406
3.35975,2.06404,-1.99592,tau,273215406
2.24115,1.4819,-2.60508,tau,273215406
7.07764,-0.117804,0.42501,tau,273215406
1.86254,1.46546,3.04076,tau,273215406
0.894258,2.35652,-2.46012,tau,273215406
6.78508,-0.588679,2.95116,tau,273215406
3.80599,0.399805,0.00810994,tau,273215406
1.11197,-1.45997,0.188039,tau,273215406
0.833086,2.2427,1.51244,tau,273215406
2.09812,1.37909,-0.565941,tau,273215406
1.00275,-0.0192429,1.14471,tau,273215406
1.86772,0.53771,1.61668,tau,273215406
3.48837,1.76414,0.276893,tau,273215406
3.96374,-1.81226,1.78206,tau,273215406
4.92552,-0.416171,-0.967827,tau,273215406
2.86626,1.40782,2.35824,tau,273215406
0.502846,-0.19847,1.56293,tau,273215406
0.969611,1.32216,-1.34134,tau,273215406
3.70604,1.95419,2.80596,tau,273215406
1.27096,2.54116,0.233154,tau,273215406
45.4814,-1.2698,2.41289,photon,273215406
41.9101,-1.91584,-1.07443,photon,273215406
2.23579,0.016522,-3.11115,track,273215406
0.806627,-0.104535,-2.99378,track,273215406
2.24115,1.4819,-2.60508,track,273215406
0.920387,-1.62593,-2.5851,track,273215406
1.54892,-1.45297,-2.50443,track,273215406
0.878278,0.477732,-2.47666,track,273215406
0.928982,0.58231,-2.33714,track,273215406
1.02322,0.142739,-2.32502,track,273215406
1.21708,0.745049,-2.21277,track,273215406
1.83268,-0.180343,-1.94997,track,273215406
0.824445,-0.406893,-1.86329,track,273215406
1.06458,-1.40584,-1.89833,track,273215406
1.58164,-0.378155,-1.81208,track,273215406
1.33235,-0.943599,-1.75484,track,273215406
1.21687,1.05546,-1.75533,track,273215406
0.889865,-1.06615,-1.67023,track,273215406
0.874612,-0.826914,-1.63844,track,273215406
1.02798,0.216487,-1.71657,track,273215406
0.867756,0.674977,-1.46485,track,273215406
0.969611,1.32216,-1.34134,track,273215406
4.57959,-1.243,-1.28703,track,273215406
0.776583,1.0442,-1.18042,track,273215406
8.50442,-1.91992,-1.12542,track,273215406
1.10391,0.0666563,-1.1348,track,273215406
1.08574,0.198355,-1.13156,track,273215406
0.811519,0.682778,-1.14191,track,273215406
1.54252,1.53119,-1.04803,track,273215406
3.75169,-1.96265,-0.998024,track,273215406
1.84803,-0.63244,-0.905275,track,273215406
1.87048,-1.57469,-0.872483,track,273215406
1.15401,-1.36617,-0.807892,track,273215406
4.20992,0.508402,-0.803641,track,273215406
1.00535,-0.74044,-0.785216,track,273215406
1.81478,-0.328597,-0.647836,track,273215406
1.13276,1.88441,-0.55115,track,273215406
0.945633,1.42446,-0.590727,track,273215406
0.874602,-1.29848,-0.218391,track,273215406
0.772521,-0.751914,-0.116296,track,273215406
1.42261,-1.15124,-0.098088,track,273215406
0.888221,0.582052,-0.0789766,track,273215406
1.2962,0.6788,0.078024,track,273215406
2.23002,0.483408,0.130994,track,273215406
1.11197,-1.45997,0.188039,track,273215406
1.0378,1.40672,0.261961,track,273215406
3.48837,1.76414,0.276893,track,273215406
1.26235,-0.173616,0.413919,track,273215406
0.926523,-1.87508,0.462864,track,273215406
5.19462,-0.157931,0.415006,track,273215406
0.839109,1.71267,0.515688,track,273215406
1.0024,-1.36712,0.477148,track,273215406
2.13124,1.84907,0.596861,track,273215406
