pt,eta,phi,charge,pos_x,pos_y,pos_z,particle_type,event_id
2.32316,-0.881813,0.191759,1.0,3.41198e-06,0.00423888,-0.00561075,track,617034552
5.81379,-0.834204,0.236659,-1.0,0.00101655,-0.000666392,-0.0103539,track,617034552
1.0693,0.594638,0.78841,-1.0,-0.00241247,0.00374082,0.0377952,track,617034552
1.07826,-1.18049,1.22735,1.0,0.000720091,0.000637078,-0.00868305,track,617034552
1.2278,-1.02076,1.39571,1.0,-0.00520985,0.00169199,-0.0597863,track,617034552
2.46239,-0.36364,2.43498,1.0,0.00101992,0.00102239,-0.0340926,track,617034552
1.17417,-1.84902,-1.08639,-1.0,0.0469437,0.0250007,-0.0905792,track,617034552
1.59344,-0.0131068,-1.85198,1.0,-0.0313175,0.00989358,-0.101737,track,617034552
1.39477,-0.767618,-0.972642,1.0,0.00120811,0.000990825,-0.0171607,track,617034552
1.25252,0.313002,0.506931,1.0,0.0159235,-0.0267618,0.017556,track,617034552
1.95739,-0.892321,-0.121379,-1.0,0.00951584,0.0729139,-0.035265,track,617034552
1.45716,-1.35431,-0.416557,-1.0,0.00283736,0.00544433,0.0868306,track,617034552
0.759642,1.43617,2.98542,-1.0,-0.00646746,-0.0453181,0.598853,track,617034552
1.61487,-1.40766,-2.47218,1.0,-0.00712294,0.0105179,-0.110656,track,617034552
1.30633,-1.73293,0.529784,1.0,0.0634699,-0.106578,0.189969,track,617034552
1.877,-1.36988,0.826178,-1.0,0.0376891,-0.0334859,-0.540342,track,617034552
30.9606,-0.976743,0.140479,0.0,0.000738124,0.000601638,0.0674099,photon,651992907
24.6146,-2.17943,-3.06602,0.0,0.000738124,0.000601638,0.0674099,photon,651992907
1.51045,-0.202683,-3.08553,1.0,0.000723927,0.000582468,-0.0324948,track,651992907
4.36782,-0.62935,-3.09997,1.0,0.000731274,0.000605332,0.0674446,track,651992907
0.881986,-1.92242,-3.00177,1.0,0.000732187,0.000596966,0.0573813,track,651992907
1.11629,-2.20731,-2.99639,1.0,0.000704156,0.000793957,0.0664653,track,651992907
1.22463,1.6846,-3.03298,-1.0,0.000712976,0.000729582,0.00646214,track,651992907
1.41796,-0.276293,-3.01434,-1.0,0.000715133,0.000704549,0.0203165,track,651992907
1.63932,-0.827632,-2.92251,1.0,0.000726661,0.000595377,-0.0324062,track,651992907
1.51672,0.451681,-2.86093,-1.0,0.00072886,0.000615952,0.0573183,track,651992907
1.56129,-1.33691,-2.53579,1.0,0.000772438,0.000550258,0.0543079,track,651992907
1.84969,0.172165,-2.49847,-1.0,0.000677009,0.000679855,0.0201995,track,651992907
0.931595,1.46189,-2.33345,1.0,0.000852908,0.00049164,-0.0144089,track,651992907
1.05919,1.07216,-2.15522,1.0,0.000653435,0.000661969,0.0202197,track,651992907
1.14612,1.54078,-2.05337,-1.0,0.000735785,0.000608704,0.0241136,track,651992907
0.895487,0.978645,-1.87107,1.0,0.000733458,0.000612336,-0.0227426,track,651992907
1.90908,-0.931589,-1.88763,1.0,0.000436547,0.00070757,0.0676521,track,651992907
0.772851,-1.45942,-1.78661,1.0,0.000652159,0.000631106,-0.022981,track,651992907
1.39291,-1.29791,-1.77812,1.0,0.000885786,0.000581667,-0.0321379,track,651992907
0.985767,1.34718,-1.77772,-1.0,0.00105988,0.000545133,-0.0332112,track,651992907
1.32048,-1.78071,-1.58372,1.0,0.000934111,0.000608986,0.0572397,track,651992907
1.14892,1.24826,-1.56055,1.0,0.000878577,0.000612543,0.0674741,track,651992907
0.859613,-1.42639,-1.61426,-1.0,0.000766957,0.000609961,0.0575059,track,651992907
0.891193,-1.36911,-1.32874,-1.0,0.000730604,0.000610969,0.0671478,track,651992907
1.06757,-1.24166,-1.05713,-1.0,0.000667101,0.00057485,0.0687316,track,651992907
0.856007,-0.376164,-0.6908,1.0,0.000962521,0.000898643,0.0199784,track,651992907
1.98192,-1.15184,-0.750857,-1.0,0.000771108,0.000662975,0.00636831,track,651992907
0.855093,1.77793,-0.6708,1.0,0.000742389,0.00063309,0.0202971,track,651992907
2.14352,1.54959,-0.669509,1.0,0.000690123,0.000575746,-0.0323166,track,651992907
0.875214,-0.719412,-0.626425,1.0,0.000720791,0.00059688,0.0675814,track,651992907
1.21712,1.36634,-0.695702,-1.0,0.000699825,0.000580526,0.0241958,track,651992907
1.35114,-1.55302,-0.691794,-1.0,0.000710657,0.000586486,0.0672552,track,651992907
0.940743,-0.810321,-0.602338,1.0,0.000741504,0.000634134,0.0241662,track,651992907
1.49804,0.636287,-0.567603,1.0,0.000754244,0.000666607,-0.0324837,track,651992907
1.63333,0.749217,-0.549872,1.0,0.000982254,0.00103688,-0.0134506,track,651992907
1.18561,-0.201934,-0.413396,1.0,0.000720596,0.00059838,0.0239613,track,651992907
1.44438,0.983223,-0.454815,-1.0,0.00065233,0.000461199,0.0201561,track,651992907
0.961893,-0.841501,-0.382994,1.0,0.000803745,0.000794226,0.0575896,track,651992907
0.842881,-1.39443,-0.325291,-1.0,0.000720359,0.000595886,0.0155189,track,651992907
1.56638,-0.894005,-0.241384,1.0,0.000724478,0.000584472,0.0673555,track,651992907
1.30803,1.78194,-0.111408,1.0,0.000716272,0.000564233,-0.0321702,track,651992907
1.90159,-0.0704544,-0.0877665,-1.0,0.000722313,0.000619155,-0.0324485,track,651992907
0.797962,1.68275,0.014066,1.0,0.000718132,0.000950312,-0.0230984,track,651992907
0.948558,-1.6836,0.121299,1.0,0.000730518,0.000573029,0.0060801,track,651992907
1.3291,-0.932493,0.077358,-1.0,0.000720777,0.000743437,0.067378,track,651992907
2.53302,-1.04947,0.134151,1.0,0.000734875,0.000582547,0.0673789,track,651992907
0.918662,-0.551647,0.106661,-1.0,0.000733273,0.000541887,0.00639368,track,651992907
1.65186,-1.17625,0.273153,1.0,0.000733675,0.000598056,0.0542835,track,651992907
0.858738,-1.68599,0.33209,1.0,0.000628662,0.00090824,0.0681297,track,651992907
2.01337,0.814557,0.369632,-1.0,0.00071514,0.00064419,0.0241186,track,651992907
1.06994,-0.643393,0.411432,-1.0,0.000740775,0.00058872,0.0674099,track,651992907
1.24785,1.04528,0.568915,-1.0,0.000722167,0.000616738,-0.0231392,track,651992907
1.04905,-0.20727,0.684958,1.0,0.000704558,0.000638587,-0.0142179,track,651992907
1.34025,-0.602998,0.661083,-1.0,0.000775771,0.000553539,0.0675196,track,651992907
2.01278,-1.63386,0.949236,1.0,0.000691383,0.000638806,0.0201456,track,651992907
1.65674,-1.84238,1.03217,-1.0,0.000547075,0.000720901,0.0196707,track,651992907
1.00879,-1.03813,1.29493,-1.0,0.000803509,0.000588951,0.130678,track,651992907
0.796618,-0.0332914,1.43875,-1.0,0.000843589,0.000596632,0.0537275,track,651992907
0.801049,0.822901,1.71378,1.0,0.000655916,0.000603224,0.0203189,track,651992907
0.994208,-1.80642,2.10139,1.0,0.000843985,0.000687619,-0.0324941,track,651992907
2.72367,0.595911,2.16403,1.0,0.000680106,0.000582739,0.0132519,track,651992907
0.93711,1.37808,2.18417,-1.0,0.000669576,0.00057317,0.0201377,track,651992907
1.32018,0.279263,2.33493,1.0,0.000660802,0.000549687,0.0240029,track,651992907
0.893181,-0.382394,2.33541,-1.0,0.000784238,0.000668524,0.0204226,track,651992907
1.70385,0.247929,2.53225,-1.0,0.000897934,0.000852466,0.0547774,track,651992907
0.854921,-1.49753,2.6335,-1.0,0.000639094,0.000448145,0.057083,track,651992907
1.1255,1.75756,2.83675,-1.0,0.000699785,0.000525204,0.0274824,track,651992907
8.18699,-0.563248,3.06899,1.0,0.000728395,0.00057482,0.0673796,track,651992907
1.05288,-1.32856,3.03757,-1.0,0.000730336,0.000660295,0.00618675,track,651992907
1.38575,-1.44812,3.05176,-1.0,0.00072208,0.000511519,0.0674665,track,651992907
1.37443,0.961952,3.14151,1.0,0.000726781,0.000611345,0.0201784,track,651992907
2.4923,2.0006,-2.00469,-1.0,0.000831677,0.000564787,0.020123,track,651992907
1.86786,1.99339,-1.76285,1.0,0.00057568,0.000641764,0.0539206,track,651992907
0.999328,2.17108,-0.592618,1.0,0.000891679,0.000859057,0.0161485,track,651992907
2.01589,2.25614,-0.596317,-1.0,0.000784495,0.000697833,0.0236452,track,651992907
1.12433,2.36861,1.24822,1.0,0.000837303,0.000577279,-0.0149165,track,651992907
1.28834,2.41378,1.5014,1.0,0.000821596,0.00060686,0.0209987,track,651992907
1.07451,2.37239,1.62202,1.0,0.000439422,0.000598898,0.014233,track,651992907
2.07344,-2.37804,-3.08602,-1.0,0.000715611,0.000864965,0.053406,track,651992907
1.06843,-2.56746,-0.110897,1.0,0.000729288,0.000539215,0.133045,track,651992907
1.61227,-2.33225,1.70552,-1.0,0.000789045,0.000625099,-0.0316741,track,651992907
1.47409,-2.5787,1.77381,1.0,0.000178604,0.000498209,0.0591161,track,651992907
1.84254,-1.96848,1.75563,-1.0,0.000628859,0.000600531,-0.0597085,track,651992907
1.25408,-2.36412,1.87053,-1.0,0.000733849,0.00061182,0.0687509,track,651992907
1.00537,-2.49858,2.55546,1.0,0.000556599,0.000350894,0.0538742,track,651992907
1.76979,-2.31073,3.05657,1.0,0.000710424,0.000368102,0.0679116,track,651992907
2.2337,-1.31589,-0.82217,1.0,0.000737008,0.000622955,0.0201012,track,651992907
2.38747,-0.507375,0.243831,-1.0,0.000420024,0.00186113,0.0666021,track,651992907
0.938439,-1.99201,0.0078997,-1.0,0.000733656,0.000248263,0.0654493,track,651992907
0.827774,-1.0801,0.537125,-1.0,0.000697527,0.000667368,0.0677931,track,651992907
0.838988,0.908028,-2.29903,-1.0,0.000752155,0.000592205,0.0670616,track,651992907
2.61687,-0.613389,2.94127,-1.0,0.000726142,0.000587011,0.0673258,track,651992907
1.80595,-0.45532,3.03383,-1.0,0.000732234,0.000622152,0.0674332,track,651992907
0.951175,2.06496,0.478037,1.0,0.000653976,0.000759778,0.0684078,track,651992907
1.35886,0.394656,2.42641,1.0,0.000705527,0.000588989,0.0200693,track,651992907
0.788232,0.259869,-3.05718,-1.0,0.000739818,0.000459496,0.0203349,track,651992907
3.23192,2.04314,-2.15548,1.0,0.000703742,0.0006287,0.0203367,track,651992907
1.12839,2.08388,0.0852159,1.0,0.000689084,0.00105321,0.0198361,track,651992907
1.66347,2.37451,0.15507,-1.0,0.000699635,0.000790376,0.0271784,track,651992907
1.01453,-1.81281,-1.89024,1.0,0.000828281,0.000580994,-0.0328051,track,651992907
1.76911,2.1388,-2.16773,1.0,0.000901637,0.00049486,0.0546885,track,651992907
0.890971,0.121391,1.24973,1.0,0.000975173,0.000530068,0.0574947,track,651992907
2.10048,-0.49673,-0.398785,1.0,0.000719297,0.000616852,-0.0599874,track,651992907
0.763855,-0.0608641,-3.00885,1.0,0.000676564,0.000956672,-0.0324619,track,651992907
1.0765,-2.17623,-3.09119,-1.0,0.000789508,-0.000543736,0.0667501,track,651992907
1.11817,-1.64258,-0.881919,-1.0,0.00305248,0.00252754,0.0310617,track,651992907
0.873005,-1.60233,-0.700586,-1.0,0.00181025,0.00188988,0.0742361,track,651992907
1.05104,0.613639,-0.557158,1.0,0.000734221,0.000624706,0.0236667,track,651992907
0.89116,0.6138,-1.25806,-1.0,-0.00133235,-5.61474e-05,0.0689661,track,651992907
0.964146,-0.257831,0.716062,1.0,-0.00236922,0.00417375,0.0582254,track,651992907
0.792628,-1.21766,2.77742,1.0,-0.000273536,-0.00201106,0.0201301,track,651992907
0.800581,0.555274,-2.23632,-1.0,0.00846432,-0.00546128,0.017263,track,651992907
1.15443,0.233819,2.32139,1.0,-0.0359099,-0.0335446,-0.0828771,track,651992907
1.94671,-0.481119,2.89044,1.0,0.00119362,0.00240803,0.0826905,track,651992907
5.90397,1.77499,-0.42993,1.0,-0.0150279,-0.033759,0.0675221,track,651992907
1.1065,1.56048,0.0975976,1.0,0.00415526,-0.0343139,0.0679593,track,651992907
0.991368,1.7667,2.58629,1.0,0.00160883,0.00203293,0.0316813,track,651992907
0.997281,2.23219,2.51848,1.0,-0.0104882,-0.0150081,0.0966795,track,651992907
1.91636,2.23171,-0.650633,-1.0,0.0112231,0.0143909,0.0774453,track,651992907
1.22618,-1.81751,-1.53264,1.0,-0.00818319,0.000267842,0.0781002,track,651992907
1.10644,-1.90801,-0.160267,1.0,-0.000251527,-0.00547642,0.0901153,track,651992907
1.36185,-1.83548,0.617442,-1.0,-0.00301928,0.00589225,0.0187895,track,651992907
0.882427,-1.81511,2.77811,-1.0,0.00211574,0.0042579,0.0461418,track,651992907
1.15492,-1.95732,2.05223,1.0,0.029332,0.0155602,-0.0777484,track,651992907
1.08256,-0.318755,-1.33792,1.0,-0.026234,-0.00577995,-0.00681653,track,651992907
2.12853,-1.15111,-0.690551,-1.0,-0.00924833,-0.0114578,0.00768212,track,651992907
1.1474,0.430985,2.06953,1.0,-0.0455096,-0.0245903,0.213674,track,651992907
0.77478,-0.797352,-3.06211,1.0,-0.00297631,0.0467261,-0.303467,track,651992907
1.40243,1.39727,-1.18797,1.0,-0.00865638,-0.00316585,0.044916,track,651992907
1.67032,1.57552,1.3597,1.0,0.0331565,-0.00632713,-0.0145588,track,651992907
1.12308,1.53426,-2.05634,-1.0,-0.00207975,0.00209522,0.00543939,track,651992907
2.29671,-2.17921,-3.03788,1.0,0.000774248,0.000197063,0.0675828,muon,651992907
1.64621,1.31572,-3.00971,1.0,0.00070572,0.000625238,-0.0357055,track,119825913
2.39521,1.4171,-2.99531,1.0,0.000697516,0.000679026,-0.0353694,track,119825913
0.961702,-1.1585,-2.93541,1.0,0.000712606,0.000617707,0.0428899,track,119825913
5.38659,-1.26141,-2.95869,1.0,0.000714184,0.000599657,0.0185125,track,119825913
2.22699,-0.31838,-2.88507,1.0,0.000706601,0.00061123,-0.0356649,track,119825913
0.879129,-1.335,-2.84728,1.0,0.000817668,0.000259057,0.0185581,track,119825913
1.11962,1.51281,-2.73249,1.0,0.000734294,0.000543603,-0.0397748,track,119825913
1.17876,1.35529,-2.72437,1.0,0.000767685,0.000471065,-0.031267,track,119825913
0.999253,0.666397,-2.78313,-1.0,0.000645437,0.000767644,-0.0569109,track,119825913
1.53648,-0.593138,-2.74556,-1.0,0.000778095,0.000438408,-0.0306546,track,119825913
0.933307,0.62767,-2.72211,-1.0,0.00078308,0.000446141,0.0188089,track,119825913
0.814916,-0.0796701,-2.7117,-1.0,0.000757781,0.000505541,0.0185366,track,119825913
1.11164,-1.79767,-2.64483,-1.0,0.000723607,0.000575405,-0.0399462,track,119825913
0.870755,-0.578684,-2.5368,1.0,0.000776726,0.000504689,-0.0399978,track,119825913
0.82467,-0.417269,-2.59433,-1.0,0.000668117,0.000670082,-0.0357134,track,119825913
0.909286,-1.78932,-2.48046,1.0,0.000611953,0.000731027,0.0036533,track,119825913
0.934614,0.86567,-2.4699,1.0,0.000607614,0.000734274,0.00958041,track,119825913
0.83701,1.15114,-2.57559,-1.0,0.00100394,0.0001388,-0.0345611,track,119825913
1.42697,-0.44388,-2.46771,-1.0,0.000709242,0.000607085,0.0184283,track,119825913
1.15945,-0.471298,-2.3739,1.0,0.000639035,0.000678811,0.0183902,track,119825913
1.52238,2.01714,-2.43968,-1.0,0.000680513,0.000636652,-0.039206,track,119825913
2.0246,0.122768,-2.35382,1.0,0.000767474,0.000544841,-0.0400026,track,119825913
1.30982,0.630529,-2.19925,1.0,0.000620902,0.00066623,-0.0801224,track,119825913
1.53528,-0.430232,-2.25014,-1.0,0.000626665,0.000669836,-0.0356584,track,119825913
0.984498,2.07784,-2.21611,-1.0,0.000772861,0.000555144,-0.0393434,track,119825913
1.24684,1.11147,-2.14395,-1.0,0.000811463,0.000537354,-0.0307499,track,119825913
0.970595,1.21703,-2.13833,-1.0,0.000902852,0.000480756,0.0178745,track,119825913
1.50611,0.107617,-2.03953,1.0,0.000750999,0.000582182,-0.0400635,track,119825913
2.13343,1.59392,-2.0709,-1.0,0.000759174,0.000576044,-0.0333595,track,119825913
0.893468,0.38435,-2.05651,-1.0,0.000699828,0.000608527,-0.00514792,track,119825913
0.893187,0.0530663,-1.9902,-1.0,0.000800483,0.000562666,0.0185248,track,119825913
0.979087,1.05822,-1.92101,-1.0,0.000692144,0.000609363,0.00216168,track,119825913
3.3963,1.43541,-1.83778,-1.0,0.000529054,0.000652828,-0.0356342,track,119825913
0.913342,-1.54624,-1.75584,1.0,0.000566621,0.000628345,0.0362191,track,119825913
1.79547,-1.7453,-1.70423,1.0,0.000698871,0.000602995,0.0278644,track,119825913
1.52203,1.21511,-1.64428,-1.0,0.000683188,0.000605716,-0.0399214,track,119825913
1.02473,1.35044,-1.52534,1.0,0.000691989,0.000601091,0.00201023,track,119825913
0.821312,-0.793907,-1.47003,-1.0,0.000897501,0.000619851,0.0186024,track,119825913
1.04906,0.902155,-1.35137,1.0,0.00072324,0.000608678,-0.0617197,track,119825913
0.811581,-1.29428,-1.3954,-1.0,0.000804116,0.000618438,-0.000203368,track,119825913
1.53739,1.44274,-1.29901,1.0,0.00108745,0.000709511,-0.039948,track,119825913
3.3181,-0.353658,-1.14104,1.0,0.000657074,0.000575234,0.0185318,track,119825913
1.25271,-0.185119,-1.03765,1.0,0.000594726,0.000530968,0.0183436,track,119825913
1.29104,0.0663336,-1.10994,-1.0,0.000691914,0.000595503,-0.0366903,track,119825913
0.761735,-0.711278,-1.06981,-1.0,0.00072074,0.000609864,-0.0307903,track,119825913
0.797414,-0.765717,-0.932771,-1.0,0.000800942,0.000668576,-0.00493356,track,119825913
1.70214,-0.816976,-0.805639,1.0,0.000719172,0.000614445,-0.0399389,track,119825913
0.940305,1.26568,-0.78367,1.0,0.000694514,0.000588838,-0.0305456,track,119825913
1.49231,-1.54526,-0.712409,1.0,0.000707295,0.000600388,-0.0242301,track,119825913
0.798425,-1.53688,-0.55672,1.0,0.000740337,0.000650895,-0.016766,track,119825913
0.995384,-1.7062,-0.567187,1.0,0.000875881,0.000867183,-0.0399254,track,119825913
1.56881,1.45439,-0.576676,1.0,0.000795286,0.000729706,0.00162999,track,119825913
0.748036,1.00036,-0.486155,1.0,0.000880784,0.00091712,0.0183971,track,119825913
1.03061,-1.1173,-0.448544,1.0,0.000801547,0.000783302,0.0190113,track,119825913
0.83293,1.56422,-0.492488,-1.0,0.000614004,0.000415014,0.0190656,track,119825913
1.94413,1.05796,-0.421919,-1.0,0.000694594,0.000562671,0.00184448,track,119825913
1.29917,-1.05355,-0.260278,1.0,0.000727127,0.000673306,-0.0356651,track,119825913
1.43272,0.755952,-0.29189,-1.0,0.000601952,0.000246344,-0.0290577,track,119825913
1.23376,1.19706,-0.261392,-1.0,0.000696095,0.000552323,-0.0242773,track,119825913
4.01181,-0.851291,-0.210433,-1.0,0.000709172,0.000579243,0.0184349,track,119825913
1.84742,-0.833399,-0.107442,-1.0,0.000717259,0.000632733,0.0183246,track,119825913
2.2922,1.21224,-0.0116835,1.0,0.000708246,0.000574936,-0.03567,track,119825913
13.746,1.09198,0.121787,-1.0,0.000708504,0.000604359,-0.0356028,track,119825913
1.3604,1.90533,0.106309,-1.0,0.000707791,0.000627521,-0.0167916,track,119825913
2.41913,-0.0520541,0.153656,1.0,0.000701757,0.000645175,-0.0400362,track,119825913
1.08875,-1.25117,0.133539,-1.0,0.00070649,0.000601203,-0.0620343,track,119825913
1.10155,1.21253,0.158458,-1.0,0.000725397,0.00054318,0.0430041,track,119825913
1.01574,0.191085,0.397412,1.0,0.000622675,0.000814028,-0.00554726,track,119825913
0.791758,-1.02963,0.47439,1.0,0.000825863,0.000375976,-0.0305808,track,119825913
0.844058,0.869616,0.509578,1.0,0.000631017,0.00074079,-0.0484675,track,119825913
1.01256,0.502194,0.537362,1.0,0.000724065,0.00057718,-0.040039,track,119825913
1.07265,2.20038,0.552849,1.0,0.000540411,0.00087309,-0.0610643,track,119825913
1.31516,1.21592,0.524897,-1.0,0.000754198,0.000525548,-0.0307688,track,119825913
0.866032,0.908723,0.519464,-1.0,0.000680489,0.000652437,-0.0385188,track,119825913
1.42283,-1.27621,0.606245,-1.0,0.000742412,0.000559406,0.0111187,track,119825913
0.788596,0.935141,0.704632,1.0,0.000698034,0.000615762,-0.0402835,track,119825913
1.14662,-1.28671,0.717869,1.0,0.000743245,0.000566054,-0.00504357,track,119825913
0.868083,-0.966834,0.83541,1.0,0.000728989,0.000585444,-0.0305654,track,119825913
0.779111,0.614815,0.842173,1.0,0.000645939,0.000657685,-0.0798894,track,119825913
1.26689,1.47345,0.761642,-1.0,0.000713363,0.000602423,0.0287706,track,119825913
4.17548,0.17691,0.912052,1.0,0.000709479,0.000602856,-0.0399705,track,119825913
1.0537,-0.889689,0.887593,-1.0,0.000708024,0.000606041,0.0182747,track,119825913
0.83239,0.451124,0.977283,1.0,0.000755286,0.000571613,-0.061849,track,119825913
1.25644,-1.37204,0.969278,1.0,0.000786053,0.000550388,-0.0401051,track,119825913
1.55979,0.512041,0.956466,-1.0,0.000728289,0.00059054,-0.0050074,track,119825913
1.14852,-1.72683,0.967165,-1.0,0.000556338,0.000709798,0.0110316,track,119825913
1.80566,1.55477,1.02926,1.0,0.000796036,0.00055202,0.0275755,track,119825913
2.43787,-1.34783,1.00166,-1.0,0.000677201,0.000623694,-0.0397747,track,119825913
0.827159,-1.3733,1.06107,1.0,0.000678559,0.000620431,-0.0399234,track,119825913
1.0431,0.846255,1.06437,1.0,0.000591455,0.000668638,-0.03559,track,119825913
1.39541,-0.205128,1.06987,1.0,0.000638847,0.00064191,-0.0309858,track,119825913
1.47579,0.548389,1.03173,-1.0,0.00077549,0.000564689,0.0366351,track,119825913
1.45868,1.18655,1.2042,1.0,0.000740952,0.000590821,0.0285272,track,119825913
1.12545,0.358916,1.21543,-1.0,0.000758485,0.000584918,-0.0050524,track,119825913
3.45749,-0.141176,1.23911,-1.0,0.000675615,0.000614986,-0.0307397,track,119825913
0.957876,-0.474856,1.22039,-1.0,0.000766604,0.000582006,0.0184918,track,119825913
1.28203,-0.0942271,1.26978,-1.0,0.000750979,0.000590583,-0.0400213,track,119825913
0.831438,0.425879,1.45593,1.0,0.000778382,0.000594097,0.0106985,track,119825913
0.798195,0.919701,1.45804,-1.0,0.000684432,0.000605397,-0.00512112,track,119825913
0.83314,-0.539801,1.47061,-1.0,0.000766151,0.000596282,0.0109396,track,119825913
1.06237,0.6213,1.60302,1.0,0.000884034,0.000609564,-0.0401373,track,119825913
0.850312,-0.29893,1.61884,1.0,0.000697175,0.000599286,0.0426691,track,119825913
0.865505,0.420315,1.63146,1.0,0.000729119,0.00060398,-0.0167588,track,119825913
0.964399,0.482708,1.62934,1.0,0.000741606,0.000604085,-0.00504846,track,119825913
1.17258,-1.98992,1.64509,1.0,0.00077871,0.000608597,-0.0301865,track,119825913
0.915526,0.876325,1.62666,-1.0,0.000848744,0.000608337,0.0283876,track,119825913
0.962468,0.616157,1.7297,1.0,0.000642378,0.00059293,-0.0333305,track,119825913
1.46579,1.09114,1.74186,-1.0,0.000890512,0.000632275,0.0109438,track,119825913
0.904705,0.14903,1.73327,-1.0,0.000750402,0.00061054,-0.035676,track,119825913
1.00617,1.19643,1.84797,-1.0,0.000744094,0.000614084,-0.0397117,track,119825913
1.35039,0.588537,1.93606,-1.0,0.00067702,0.000593761,-0.0619155,track,119825913
1.19367,1.96686,2.02981,1.0,0.000772334,0.000634102,-0.0237262,track,119825913
0.903612,0.544245,1.95592,-1.0,0.000701935,0.000597071,0.0109112,track,119825913
1.03892,2.1793,2.06238,1.0,0.000812771,0.000659971,-0.0404579,track,119825913
1.05338,1.3057,2.06416,1.0,0.00081298,0.000656218,0.00158111,track,119825913
1.16489,0.409289,1.99487,-1.0,0.000789167,0.000640448,-0.0399513,track,119825913
1.145,1.02449,2.00737,-1.0,0.000608001,0.000553968,-0.00488319,track,119825913
1.6196,0.335111,2.10239,1.0,0.000720275,0.000606719,0.00199107,track,119825913
0.95384,-0.890189,2.07777,-1.0,0.000744368,0.000618217,0.0183663,track,119825913
0.938055,0.42541,2.18842,1.0,0.000718595,0.00061023,-0.0307011,track,119825913
0.925594,1.32585,2.1146,-1.0,0.000588529,0.00052545,0.018674,track,119825913
1.61824,-1.65324,2.19238,1.0,0.000611811,0.000534804,-0.039322,track,119825913
0.943869,1.7186,2.17976,-1.0,0.00104273,0.000837257,-0.0398597,track,119825913
1.80259,1.53046,2.33355,1.0,0.000733683,0.000620206,0.0184616,track,119825913
0.928004,0.604494,2.26943,-1.0,0.000577418,0.000487792,0.00942883,track,119825913
1.25938,-1.12868,2.28507,-1.0,0.000706914,0.000602782,-0.0398786,track,119825913
1.0195,1.08759,2.30421,-1.0,0.000818542,0.000708681,-0.0801761,track,119825913
1.39945,1.11797,2.388,1.0,0.000722248,0.000618886,-0.0399496,track,119825913
2.30381,-1.31182,2.39391,-1.0,0.000689687,0.000575181,0.0185202,track,119825913
2.91738,-1.22605,2.45284,1.0,0.000689736,0.000571978,0.018298,track,119825913
0.809306,0.13575,2.52314,1.0,0.000663561,0.00053355,0.00203969,track,119825913
0.882328,1.77899,2.44008,-1.0,0.00087044,0.000796013,-0.0401632,track,119825913
1.52077,0.801344,2.64289,1.0,0.00067609,0.000545009,-0.0400736,track,119825913
0.96132,-0.948828,2.6001,-1.0,0.000738644,0.000654581,-0.0400964,track,119825913
0.859751,-1.2576,2.6182,-1.0,0.000793607,0.000741433,0.00909376,track,119825913
1.12698,-0.00539385,2.67609,-1.0,0.000669403,0.00052565,-0.0354972,track,119825913
0.989114,1.1707,2.76053,1.0,0.00072904,0.000654764,-0.0357156,track,119825913
1.00917,-0.123335,2.90164,-1.0,0.000720375,0.000643438,-0.0166532,track,119825913
2.40265,0.129947,3.06982,1.0,0.000705726,0.000570115,-0.0400265,track,119825913
0.773429,-0.82974,3.12971,1.0,0.000704675,0.000643219,-0.0801109,track,119825913
1.1566,1.35291,3.13489,1.0,0.000708281,0.0005589,-0.0356214,track,119825913
1.48324,-0.838857,3.10147,-1.0,0.000730726,0.00102523,0.0169029,track,119825913
1.12919,2.16895,-2.79023,-1.0,0.000745533,0.00050378,-0.0311712,track,119825913
2.11208,2.06765,-2.45842,1.0,0.000715789,0.000595192,-0.0308107,track,119825913
1.45573,2.14283,-1.77798,1.0,0.000677223,0.000609001,0.0184898,track,119825913
1.34307,2.09072,-1.7164,1.0,0.000147649,0.000685099,0.000129764,track,119825913
1.83323,2.24695,-1.24297,-1.0,6.70013e-05,0.000389096,-0.0787928,track,119825913
1.30475,2.20949,1.16484,1.0,0.000760306,0.000581483,-0.0360612,track,119825913
1.57477,2.45607,1.79489,-1.0,0.000716088,0.000605791,-0.0415383,track,119825913
2.07469,2.32332,2.18857,-1.0,0.000768941,0.000647138,-0.0404117,track,119825913
0.919694,-1.79422,-3.01689,-1.0,0.000749381,0.000259885,-0.0611747,track,119825913
0.962195,-1.91191,-2.97513,-1.0,0.000687444,0.000729515,-0.0353351,track,119825913
1.04535,-1.93722,-2.28088,1.0,0.000626906,0.000672107,-0.0796394,track,119825913
1.08715,-1.91947,-1.82003,1.0,0.000803018,0.000579593,-0.0310264,track,119825913
1.05801,-1.89281,-0.685454,-1.0,0.00098603,0.000943857,-0.0406473,track,119825913
0.993214,-2.00207,-0.459729,-1.0,0.000775166,0.000739532,-0.0412956,track,119825913
1.55552,-2.22907,-0.352346,1.0,0.000700022,0.00056604,0.0105673,track,119825913
1.9136,-2.0163,0.0649293,-1.0,0.000701184,0.000653254,-0.0796929,track,119825913
1.13876,-2.19046,0.335196,1.0,0.000728454,0.000547884,-0.03016,track,119825913
1.10269,-1.86179,2.8087,-1.0,0.000665154,0.000492723,-0.0803874,track,119825913
1.62595,-1.2912,-1.21991,1.0,0.000652874,0.000585021,-0.0572909,track,119825913
2.19662,-2.15059,-0.25104,-1.0,0.000657971,0.000408197,-0.0398774,track,119825913
